date,item,count,sales_cat,semester,menu_condition
25-Oct,Side Potato Tots,27,Grab N Go,Fall 2024,Control
28-Oct,Quesadilla Deluxe Trillium,156,Grill,Fall 2024,Carbon Label
28-Oct,Grilled Hamburger,96,Grill,Fall 2024,Carbon Label
28-Oct,Fried Chicken Tenders,97,Grill,Fall 2024,Carbon Label
28-Oct,Burrito Una Mano Trillium BYO,71,Grill,Fall 2024,Carbon Label
28-Oct,French Fries,122,Grill,Fall 2024,Carbon Label
28-Oct,Grilled Chicken Breast Sandwich,15,Grill,Fall 2024,Carbon Label
28-Oct,Quesadilla Cheese,11,Grill,Fall 2024,Carbon Label
28-Oct,Sweet Potato Fries,28,Grill,Fall 2024,Carbon Label
28-Oct,Seared Salmon Burger,8,Grill,Fall 2024,Carbon Label
28-Oct,Trillium Grill Impossible Burger,4,Grill,Fall 2024,Carbon Label
28-Oct,ADD Beef Patty $2.99,13,Grill,Fall 2024,Carbon Label
28-Oct,Black Bean Burger,4,Grill,Fall 2024,Carbon Label
28-Oct,ADD Chicken Breast,4,Grill,Fall 2024,Carbon Label
28-Oct,Add Sausage 2 Patty,6,Grill,Fall 2024,Carbon Label
28-Oct,Add Egg $.99,5,Grill,Fall 2024,Carbon Label
28-Oct,ADD Cheese,8,Grill,Fall 2024,Carbon Label
28-Oct,1 Entree + 1 Side,190,Asian,Fall 2024,Carbon Label
28-Oct,1 Entree + 2 Side,86,Asian,Fall 2024,Carbon Label
28-Oct,Bowl Ramen Chicken,65,Asian,Fall 2024,Carbon Label
28-Oct,2 Entrees + 2 Sides,23,Asian,Fall 2024,Carbon Label
28-Oct,Bowl Ramen Tofu,11,Asian,Fall 2024,Carbon Label
28-Oct,1 Wok Entree,10,Asian,Fall 2024,Carbon Label
28-Oct,Side Vegetarian Lo Mein,11,Asian,Fall 2024,Carbon Label
28-Oct,Side Vegetables,2,Asian,Fall 2024,Carbon Label
28-Oct,Side White or Brown Rice,3,Asian,Fall 2024,Carbon Label
28-Oct,Side Vegetarian Fried Rice with,1,Asian,Fall 2024,Carbon Label
28-Oct,Create Your Pasta Bowl MEAT,127,Italian,Fall 2024,Carbon Label
28-Oct,Create Your Pasta Bowl VEG,38,Italian,Fall 2024,Carbon Label
28-Oct,Pizza with Toppings,34,Italian,Fall 2024,Carbon Label
28-Oct,Pizza Cheese,22,Italian,Fall 2024,Carbon Label
28-Oct,Add Extra Meat,27,Italian,Fall 2024,Carbon Label
28-Oct,Burrito Breakfast,89,Breakfast,Fall 2024,Carbon Label
28-Oct,Small French Omelet,57,Breakfast,Fall 2024,Carbon Label
28-Oct,Egg Cheese Sausage Breakfast San,35,Breakfast,Fall 2024,Carbon Label
28-Oct,Grand Slam Breakfast,17,Breakfast,Fall 2024,Carbon Label
28-Oct,Egg Cheese Bacon Breakfast Sandw,28,Breakfast,Fall 2024,Carbon Label
28-Oct,Add Bacon,36,Breakfast,Fall 2024,Carbon Label
28-Oct,Two Eggs,17,Breakfast,Fall 2024,Carbon Label
28-Oct,Trillium Home Fries,6,Breakfast,Fall 2024,Carbon Label
28-Oct,2 Slices Toast,3,Breakfast,Fall 2024,Carbon Label
28-Oct,Pancake Single,1,Breakfast,Fall 2024,Carbon Label
28-Oct,Toast,1,Breakfast,Fall 2024,Carbon Label
28-Oct,PC Jelly,1,Breakfast,Fall 2024,Carbon Label
28-Oct,Burrito Bowl BYO,107,Mexican,Fall 2024,Carbon Label
28-Oct,Single Taco,2,Mexican,Fall 2024,Carbon Label
28-Oct,Side Guacamole,1,Mexican,Fall 2024,Carbon Label
28-Oct,Add Extra Toppings Una Mano,1,Mexican,Fall 2024,Carbon Label
28-Oct,Salad by the Pound,63,Salad Bar,Fall 2024,Carbon Label
28-Oct,8 oz Soup,46,Soup,Fall 2024,Carbon Label
28-Oct,Soup 12 oz,40,Soup,Fall 2024,Carbon Label
28-Oct,Side Potato Tots,13,Grab N Go,Fall 2024,Carbon Label
29-Oct,Quesadilla Deluxe Trillium,166,Grill,Fall 2024,Carbon Label
29-Oct,Grilled Hamburger,102,Grill,Fall 2024,Carbon Label
29-Oct,Fried Chicken Tenders,89,Grill,Fall 2024,Carbon Label
29-Oct,Burrito Una Mano Trillium BYO,63,Grill,Fall 2024,Carbon Label
29-Oct,French Fries,135,Grill,Fall 2024,Carbon Label
29-Oct,Grilled Chicken Breast Sandwich,22,Grill,Fall 2024,Carbon Label
29-Oct,Quesadilla Cheese,19,Grill,Fall 2024,Carbon Label
29-Oct,Trillium Grill Impossible Burger,9,Grill,Fall 2024,Carbon Label
29-Oct,Sweet Potato Fries,27,Grill,Fall 2024,Carbon Label
29-Oct,Black Bean Burger,6,Grill,Fall 2024,Carbon Label
29-Oct,Seared Salmon Burger,6,Grill,Fall 2024,Carbon Label
29-Oct,ADD Beef Patty $2.99,16,Grill,Fall 2024,Carbon Label
29-Oct,ADD Chicken Breast,3,Grill,Fall 2024,Carbon Label
29-Oct,Add Sausage 2 Patty,3,Grill,Fall 2024,Carbon Label
29-Oct,Add Egg $.99,6,Grill,Fall 2024,Carbon Label
29-Oct,ADD Cheese,9,Grill,Fall 2024,Carbon Label
29-Oct,1 Entree + 1 Side,206,Asian,Fall 2024,Carbon Label
29-Oct,1 Entree + 2 Side,94,Asian,Fall 2024,Carbon Label
29-Oct,Bowl Ramen Chicken,67,Asian,Fall 2024,Carbon Label
29-Oct,2 Entrees + 2 Sides,23,Asian,Fall 2024,Carbon Label
29-Oct,Bowl Ramen Tofu,13,Asian,Fall 2024,Carbon Label
29-Oct,Side Vegetarian Lo Mein,12,Asian,Fall 2024,Carbon Label
29-Oct,1 Wok Entree,6,Asian,Fall 2024,Carbon Label
29-Oct,Side White or Brown Rice,5,Asian,Fall 2024,Carbon Label
29-Oct,Side Vegetarian Fried Rice with,1,Asian,Fall 2024,Carbon Label
29-Oct,Burrito Breakfast,90,Breakfast,Fall 2024,Carbon Label
29-Oct,Small French Omelet,60,Breakfast,Fall 2024,Carbon Label
29-Oct,Egg Cheese Sausage Breakfast San,34,Breakfast,Fall 2024,Carbon Label
29-Oct,Egg Cheese Bacon Breakfast Sandw,32,Breakfast,Fall 2024,Carbon Label
29-Oct,Grand Slam Breakfast,17,Breakfast,Fall 2024,Carbon Label
29-Oct,Add Bacon,29,Breakfast,Fall 2024,Carbon Label
29-Oct,Two Eggs,14,Breakfast,Fall 2024,Carbon Label
29-Oct,Pancake Single,8,Breakfast,Fall 2024,Carbon Label
29-Oct,Trillium Home Fries,1,Breakfast,Fall 2024,Carbon Label
29-Oct,2 Slices Toast,1,Breakfast,Fall 2024,Carbon Label
29-Oct,Toast,1,Breakfast,Fall 2024,Carbon Label
29-Oct,Create Your Pasta Bowl MEAT,108,Italian,Fall 2024,Carbon Label
29-Oct,Pizza with Toppings,39,Italian,Fall 2024,Carbon Label
29-Oct,Create Your Pasta Bowl VEG,25,Italian,Fall 2024,Carbon Label
29-Oct,Pizza Cheese,22,Italian,Fall 2024,Carbon Label
29-Oct,Add Extra Meat,20,Italian,Fall 2024,Carbon Label
29-Oct,Burrito Bowl BYO,102,Mexican,Fall 2024,Carbon Label
29-Oct,Single Taco,5,Mexican,Fall 2024,Carbon Label
29-Oct,Side Salsa,1,Mexican,Fall 2024,Carbon Label
29-Oct,Add Extra Toppings Una Mano,1,Mexican,Fall 2024,Carbon Label
29-Oct,Salad by the Pound,67,Salad Bar,Fall 2024,Carbon Label
29-Oct,Add Extra Protein $2.99,5,Salad Bar,Fall 2024,Carbon Label
29-Oct,Soup 12 oz,58,Soup,Fall 2024,Carbon Label
29-Oct,8 oz Soup,48,Soup,Fall 2024,Carbon Label
29-Oct,Side Potato Tots,18,Grab N Go,Fall 2024,Carbon Label
30-Oct,Quesadilla Deluxe Trillium,167,Grill,Fall 2024,Carbon Label
30-Oct,Grilled Hamburger,95,Grill,Fall 2024,Carbon Label
30-Oct,Fried Chicken Tenders,95,Grill,Fall 2024,Carbon Label
30-Oct,Burrito Una Mano Trillium BYO,64,Grill,Fall 2024,Carbon Label
30-Oct,French Fries,110,Grill,Fall 2024,Carbon Label
30-Oct,Grilled Chicken Breast Sandwich,19,Grill,Fall 2024,Carbon Label
30-Oct,Trillium Grill Impossible Burger,6,Grill,Fall 2024,Carbon Label
30-Oct,Seared Salmon Burger,7,Grill,Fall 2024,Carbon Label
30-Oct,Quesadilla Cheese,7,Grill,Fall 2024,Carbon Label
30-Oct,Black Bean Burger,5,Grill,Fall 2024,Carbon Label
30-Oct,Sweet Potato Fries,12,Grill,Fall 2024,Carbon Label
30-Oct,ADD Beef Patty $2.99,4,Grill,Fall 2024,Carbon Label
30-Oct,Add Sausage 2 Patty,3,Grill,Fall 2024,Carbon Label
30-Oct,Add Egg $.99,5,Grill,Fall 2024,Carbon Label
30-Oct,ADD Cheese,7,Grill,Fall 2024,Carbon Label
30-Oct,ADD Chicken Breast,1,Grill,Fall 2024,Carbon Label
30-Oct,1 Entree + 1 Side,175,Asian,Fall 2024,Carbon Label
30-Oct,1 Entree + 2 Side,83,Asian,Fall 2024,Carbon Label
30-Oct,Bowl Ramen Chicken,70,Asian,Fall 2024,Carbon Label
30-Oct,2 Entrees + 2 Sides,23,Asian,Fall 2024,Carbon Label
30-Oct,Bowl Ramen Tofu,12,Asian,Fall 2024,Carbon Label
30-Oct,Side Vegetarian Lo Mein,11,Asian,Fall 2024,Carbon Label
30-Oct,1 Wok Entree,3,Asian,Fall 2024,Carbon Label
30-Oct,Side White or Brown Rice,5,Asian,Fall 2024,Carbon Label
30-Oct,Side Vegetables,1,Asian,Fall 2024,Carbon Label
30-Oct,Create Your Pasta Bowl MEAT,136,Italian,Fall 2024,Carbon Label
30-Oct,Create Your Pasta Bowl VEG,23,Italian,Fall 2024,Carbon Label
30-Oct,Pizza with Toppings,31,Italian,Fall 2024,Carbon Label
30-Oct,Pizza Cheese,17,Italian,Fall 2024,Carbon Label
30-Oct,Add Extra Meat,28,Italian,Fall 2024,Carbon Label
30-Oct,Side Bread Pasta Station,1,Italian,Fall 2024,Carbon Label
30-Oct,Burrito Breakfast,80,Breakfast,Fall 2024,Carbon Label
30-Oct,Small French Omelet,57,Breakfast,Fall 2024,Carbon Label
30-Oct,Grand Slam Breakfast,21,Breakfast,Fall 2024,Carbon Label
30-Oct,Egg Cheese Bacon Breakfast Sandw,37,Breakfast,Fall 2024,Carbon Label
30-Oct,Egg Cheese Sausage Breakfast San,31,Breakfast,Fall 2024,Carbon Label
30-Oct,Add Bacon,32,Breakfast,Fall 2024,Carbon Label
30-Oct,Two Eggs,10,Breakfast,Fall 2024,Carbon Label
30-Oct,Trillium Home Fries,3,Breakfast,Fall 2024,Carbon Label
30-Oct,Pancake Single,2,Breakfast,Fall 2024,Carbon Label
30-Oct,PC Peanut Butter,2,Breakfast,Fall 2024,Carbon Label
30-Oct,Toast,1,Breakfast,Fall 2024,Carbon Label
30-Oct,Burrito Bowl BYO,96,Mexican,Fall 2024,Carbon Label
30-Oct,Single Taco,9,Mexican,Fall 2024,Carbon Label
30-Oct,Side Guacamole,3,Mexican,Fall 2024,Carbon Label
30-Oct,Side Salsa,1,Mexican,Fall 2024,Carbon Label
30-Oct,Salad by the Pound,76,Salad Bar,Fall 2024,Carbon Label
30-Oct,Add Extra Protein $2.99,1,Salad Bar,Fall 2024,Carbon Label
30-Oct,8 oz Soup,63,Soup,Fall 2024,Carbon Label
30-Oct,Soup 12 oz,32,Soup,Fall 2024,Carbon Label
30-Oct,Side Potato Tots,20,Grab N Go,Fall 2024,Carbon Label
31-Oct,Quesadilla Deluxe Trillium,164,Grill,Fall 2024,Carbon Label
31-Oct,Grilled Hamburger,107,Grill,Fall 2024,Carbon Label
31-Oct,Fried Chicken Tenders,100,Grill,Fall 2024,Carbon Label
31-Oct,Burrito Una Mano Trillium BYO,70,Grill,Fall 2024,Carbon Label
31-Oct,French Fries,135,Grill,Fall 2024,Carbon Label
31-Oct,Grilled Chicken Breast Sandwich,21,Grill,Fall 2024,Carbon Label
31-Oct,Trillium Grill Impossible Burger,13,Grill,Fall 2024,Carbon Label
31-Oct,Quesadilla Cheese,14,Grill,Fall 2024,Carbon Label
31-Oct,Sweet Potato Fries,27,Grill,Fall 2024,Carbon Label
31-Oct,Seared Salmon Burger,7,Grill,Fall 2024,Carbon Label
31-Oct,ADD Beef Patty $2.99,14,Grill,Fall 2024,Carbon Label
31-Oct,ADD Chicken Breast,3,Grill,Fall 2024,Carbon Label
31-Oct,Black Bean Burger,1,Grill,Fall 2024,Carbon Label
31-Oct,ADD Cheese,12,Grill,Fall 2024,Carbon Label
31-Oct,Add Sausage 2 Patty,3,Grill,Fall 2024,Carbon Label
31-Oct,Add Egg $.99,2,Grill,Fall 2024,Carbon Label
31-Oct,1 Entree + 1 Side,226,Asian,Fall 2024,Carbon Label
31-Oct,1 Entree + 2 Side,77,Asian,Fall 2024,Carbon Label
31-Oct,Bowl Ramen Chicken,79,Asian,Fall 2024,Carbon Label
31-Oct,2 Entrees + 2 Sides,29,Asian,Fall 2024,Carbon Label
31-Oct,Bowl Ramen Tofu,10,Asian,Fall 2024,Carbon Label
31-Oct,Side Vegetarian Lo Mein,10,Asian,Fall 2024,Carbon Label
31-Oct,1 Wok Entree,6,Asian,Fall 2024,Carbon Label
31-Oct,Side Vegetarian Fried Rice with,4,Asian,Fall 2024,Carbon Label
31-Oct,Side White or Brown Rice,6,Asian,Fall 2024,Carbon Label
31-Oct,Side Vegetable Spring Rolls,2,Asian,Fall 2024,Carbon Label
31-Oct,Side Vegetables,1,Asian,Fall 2024,Carbon Label
31-Oct,Burrito Breakfast,92,Breakfast,Fall 2024,Carbon Label
31-Oct,Small French Omelet,55,Breakfast,Fall 2024,Carbon Label
31-Oct,Egg Cheese Sausage Breakfast San,34,Breakfast,Fall 2024,Carbon Label
31-Oct,Egg Cheese Bacon Breakfast Sandw,30,Breakfast,Fall 2024,Carbon Label
31-Oct,Grand Slam Breakfast,16,Breakfast,Fall 2024,Carbon Label
31-Oct,Add Bacon,23,Breakfast,Fall 2024,Carbon Label
31-Oct,Two Eggs,19,Breakfast,Fall 2024,Carbon Label
31-Oct,Trillium Home Fries,3,Breakfast,Fall 2024,Carbon Label
31-Oct,Pancake Single,1,Breakfast,Fall 2024,Carbon Label
31-Oct,Toast,2,Breakfast,Fall 2024,Carbon Label
31-Oct,2 Slices Toast,1,Breakfast,Fall 2024,Carbon Label
31-Oct,Create Your Pasta Bowl MEAT,120,Italian,Fall 2024,Carbon Label
31-Oct,Create Your Pasta Bowl VEG,27,Italian,Fall 2024,Carbon Label
31-Oct,Pizza with Toppings,23,Italian,Fall 2024,Carbon Label
31-Oct,Pizza Cheese,25,Italian,Fall 2024,Carbon Label
31-Oct,Add Extra Meat,16,Italian,Fall 2024,Carbon Label
31-Oct,Side Bread Pasta Station,2,Italian,Fall 2024,Carbon Label
31-Oct,Burrito Bowl BYO,93,Mexican,Fall 2024,Carbon Label
31-Oct,Single Taco,2,Mexican,Fall 2024,Carbon Label
31-Oct,Side Guacamole,2,Mexican,Fall 2024,Carbon Label
31-Oct,Side Salsa,1,Mexican,Fall 2024,Carbon Label
31-Oct,Salad by the Pound,62,Salad Bar,Fall 2024,Carbon Label
31-Oct,Add Extra Protein $2.99,2,Salad Bar,Fall 2024,Carbon Label
31-Oct,8 oz Soup,27,Soup,Fall 2024,Carbon Label
31-Oct,Soup 12 oz,21,Soup,Fall 2024,Carbon Label
31-Oct,Side Potato Tots,22,Grab N Go,Fall 2024,Carbon Label
1-Nov,Quesadilla Deluxe Trillium,118,Grill,Fall 2024,Carbon Label
1-Nov,Grilled Hamburger,66,Grill,Fall 2024,Carbon Label
1-Nov,Fried Chicken Tenders,71,Grill,Fall 2024,Carbon Label
1-Nov,Burrito Una Mano Trillium BYO,48,Grill,Fall 2024,Carbon Label
1-Nov,French Fries,95,Grill,Fall 2024,Carbon Label
1-Nov,Quesadilla Cheese,15,Grill,Fall 2024,Carbon Label
1-Nov,Grilled Chicken Breast Sandwich,12,Grill,Fall 2024,Carbon Label
1-Nov,Trillium Grill Impossible Burger,9,Grill,Fall 2024,Carbon Label
1-Nov,Seared Salmon Burger,4,Grill,Fall 2024,Carbon Label
1-Nov,Black Bean Burger,3,Grill,Fall 2024,Carbon Label
1-Nov,ADD Beef Patty $2.99,8,Grill,Fall 2024,Carbon Label
1-Nov,Sweet Potato Fries,4,Grill,Fall 2024,Carbon Label
1-Nov,ADD Chicken Breast,1,Grill,Fall 2024,Carbon Label
1-Nov,Add Sausage 2 Patty,1,Grill,Fall 2024,Carbon Label
1-Nov,Add Egg $.99,1,Grill,Fall 2024,Carbon Label
1-Nov,1 Entree + 1 Side,117,Asian,Fall 2024,Carbon Label
1-Nov,1 Entree + 2 Side,51,Asian,Fall 2024,Carbon Label
1-Nov,Bowl Ramen Chicken,34,Asian,Fall 2024,Carbon Label
1-Nov,2 Entrees + 2 Sides,12,Asian,Fall 2024,Carbon Label
1-Nov,Bowl Ramen Tofu,13,Asian,Fall 2024,Carbon Label
1-Nov,Side Vegetarian Lo Mein,8,Asian,Fall 2024,Carbon Label
1-Nov,1 Wok Entree,4,Asian,Fall 2024,Carbon Label
1-Nov,Side Vegetables,3,Asian,Fall 2024,Carbon Label
1-Nov,Side White or Brown Rice,5,Asian,Fall 2024,Carbon Label
1-Nov,Side Vegetable Spring Rolls,2,Asian,Fall 2024,Carbon Label
1-Nov,Side Vegetarian Fried Rice with,1,Asian,Fall 2024,Carbon Label
1-Nov,Burrito Breakfast,57,Breakfast,Fall 2024,Carbon Label
1-Nov,Grand Slam Breakfast,28,Breakfast,Fall 2024,Carbon Label
1-Nov,Small French Omelet,25,Breakfast,Fall 2024,Carbon Label
1-Nov,Egg Cheese Bacon Breakfast Sandw,24,Breakfast,Fall 2024,Carbon Label
1-Nov,Egg Cheese Sausage Breakfast San,21,Breakfast,Fall 2024,Carbon Label
1-Nov,Add Bacon,18,Breakfast,Fall 2024,Carbon Label
1-Nov,Two Eggs,10,Breakfast,Fall 2024,Carbon Label
1-Nov,Trillium Home Fries,4,Breakfast,Fall 2024,Carbon Label
1-Nov,Pancake Single,4,Breakfast,Fall 2024,Carbon Label
1-Nov,Create Your Pasta Bowl MEAT,87,Italian,Fall 2024,Carbon Label
1-Nov,Pizza with Toppings,17,Italian,Fall 2024,Carbon Label
1-Nov,Create Your Pasta Bowl VEG,8,Italian,Fall 2024,Carbon Label
1-Nov,Pizza Cheese,13,Italian,Fall 2024,Carbon Label
1-Nov,Add Extra Meat,7,Italian,Fall 2024,Carbon Label
1-Nov,Burrito Bowl BYO,59,Mexican,Fall 2024,Carbon Label
1-Nov,Single Taco,6,Mexican,Fall 2024,Carbon Label
1-Nov,Side Guacamole,2,Mexican,Fall 2024,Carbon Label
1-Nov,Salad by the Pound,45,Salad Bar,Fall 2024,Carbon Label
1-Nov,Add Extra Protein $2.99,2,Salad Bar,Fall 2024,Carbon Label
1-Nov,8 oz Soup,40,Soup,Fall 2024,Carbon Label
1-Nov,Soup 12 oz,21,Soup,Fall 2024,Carbon Label
1-Nov,Side Potato Tots,12,Grab N Go,Fall 2024,Carbon Label
4-Nov,Quesadilla Deluxe Trillium,170,Grill,Fall 2024,Carbon Label
4-Nov,Grilled Hamburger,80,Grill,Fall 2024,Carbon Label
4-Nov,Fried Chicken Tenders,95,Grill,Fall 2024,Carbon Label
4-Nov,Burrito Una Mano Trillium BYO,71,Grill,Fall 2024,Carbon Label
4-Nov,French Fries,176,Grill,Fall 2024,Carbon Label
4-Nov,Quesadilla Cheese,15,Grill,Fall 2024,Carbon Label
4-Nov,Grilled Chicken Breast Sandwich,12,Grill,Fall 2024,Carbon Label
4-Nov,Seared Salmon Burger,11,Grill,Fall 2024,Carbon Label
4-Nov,Trillium Grill Impossible Burger,7,Grill,Fall 2024,Carbon Label
4-Nov,ADD Beef Patty $2.99,13,Grill,Fall 2024,Carbon Label
4-Nov,Black Bean Burger,4,Grill,Fall 2024,Carbon Label
4-Nov,ADD Chicken Breast,3,Grill,Fall 2024,Carbon Label
4-Nov,ADD Cheese,5,Grill,Fall 2024,Carbon Label
4-Nov,Add Sausage 2 Patty,1,Grill,Fall 2024,Carbon Label
4-Nov,Add Egg $.99,1,Grill,Fall 2024,Carbon Label
4-Nov,1 Entree + 1 Side,171,Asian,Fall 2024,Carbon Label
4-Nov,1 Entree + 2 Side,84,Asian,Fall 2024,Carbon Label
4-Nov,Bowl Ramen Chicken,65,Asian,Fall 2024,Carbon Label
4-Nov,2 Entrees + 2 Sides,26,Asian,Fall 2024,Carbon Label
4-Nov,Bowl Ramen Tofu,20,Asian,Fall 2024,Carbon Label
4-Nov,1 Wok Entree,7,Asian,Fall 2024,Carbon Label
4-Nov,Side Vegetarian Lo Mein,11,Asian,Fall 2024,Carbon Label
4-Nov,Side Vegetarian Fried Rice with,5,Asian,Fall 2024,Carbon Label
4-Nov,Side Vegetables,3,Asian,Fall 2024,Carbon Label
4-Nov,Side White or Brown Rice,1,Asian,Fall 2024,Carbon Label
4-Nov,Burrito Breakfast,97,Breakfast,Fall 2024,Carbon Label
4-Nov,Small French Omelet,51,Breakfast,Fall 2024,Carbon Label
4-Nov,Egg Cheese Sausage Breakfast San,45,Breakfast,Fall 2024,Carbon Label
4-Nov,Egg Cheese Bacon Breakfast Sandw,42,Breakfast,Fall 2024,Carbon Label
4-Nov,Grand Slam Breakfast,17,Breakfast,Fall 2024,Carbon Label
4-Nov,Add Bacon,28,Breakfast,Fall 2024,Carbon Label
4-Nov,Two Eggs,10,Breakfast,Fall 2024,Carbon Label
4-Nov,Trillium Home Fries,3,Breakfast,Fall 2024,Carbon Label
4-Nov,Pancake Single,3,Breakfast,Fall 2024,Carbon Label
4-Nov,2 Slices Toast,2,Breakfast,Fall 2024,Carbon Label
4-Nov,Toast,1,Breakfast,Fall 2024,Carbon Label
4-Nov,Create Your Pasta Bowl MEAT,118,Italian,Fall 2024,Carbon Label
4-Nov,Create Your Pasta Bowl VEG,34,Italian,Fall 2024,Carbon Label
4-Nov,Pizza with Toppings,27,Italian,Fall 2024,Carbon Label
4-Nov,Pizza Cheese,17,Italian,Fall 2024,Carbon Label
4-Nov,Add Extra Meat,27,Italian,Fall 2024,Carbon Label
4-Nov,Side Bread Pasta Station,1,Italian,Fall 2024,Carbon Label
4-Nov,Burrito Bowl BYO,91,Mexican,Fall 2024,Carbon Label
4-Nov,Single Taco,11,Mexican,Fall 2024,Carbon Label
4-Nov,Side Guacamole,2,Mexican,Fall 2024,Carbon Label
4-Nov,Add Extra Toppings Una Mano,4,Mexican,Fall 2024,Carbon Label
4-Nov,Salad by the Pound,46,Salad Bar,Fall 2024,Carbon Label
4-Nov,Soup 12 oz,44,Soup,Fall 2024,Carbon Label
4-Nov,8 oz Soup,32,Soup,Fall 2024,Carbon Label
4-Nov,Side Potato Tots,9,Grab N Go,Fall 2024,Carbon Label
5-Nov,Quesadilla Deluxe Trillium,165,Grill,Fall 2024,Carbon Label
5-Nov,Grilled Hamburger,107,Grill,Fall 2024,Carbon Label
5-Nov,Fried Chicken Tenders,105,Grill,Fall 2024,Carbon Label
5-Nov,Burrito Una Mano Trillium BYO,63,Grill,Fall 2024,Carbon Label
5-Nov,French Fries,136,Grill,Fall 2024,Carbon Label
5-Nov,Trillium Grill Impossible Burger,14,Grill,Fall 2024,Carbon Label
5-Nov,Grilled Chicken Breast Sandwich,11,Grill,Fall 2024,Carbon Label
5-Nov,Quesadilla Cheese,8,Grill,Fall 2024,Carbon Label
5-Nov,Seared Salmon Burger,4,Grill,Fall 2024,Carbon Label
5-Nov,Sweet Potato Fries,11,Grill,Fall 2024,Carbon Label
5-Nov,ADD Beef Patty $2.99,9,Grill,Fall 2024,Carbon Label
5-Nov,Black Bean Burger,2,Grill,Fall 2024,Carbon Label
5-Nov,ADD Chicken Breast,4,Grill,Fall 2024,Carbon Label
5-Nov,Add Sausage 2 Patty,3,Grill,Fall 2024,Carbon Label
5-Nov,ADD Cheese,2,Grill,Fall 2024,Carbon Label
5-Nov,Add Egg $.99,1,Grill,Fall 2024,Carbon Label
5-Nov,1 Entree + 1 Side,212,Asian,Fall 2024,Carbon Label
5-Nov,1 Entree + 2 Side,79,Asian,Fall 2024,Carbon Label
5-Nov,Bowl Ramen Chicken,73,Asian,Fall 2024,Carbon Label
5-Nov,2 Entrees + 2 Sides,27,Asian,Fall 2024,Carbon Label
5-Nov,Bowl Ramen Tofu,11,Asian,Fall 2024,Carbon Label
5-Nov,Side Vegetarian Lo Mein,10,Asian,Fall 2024,Carbon Label
5-Nov,1 Wok Entree,5,Asian,Fall 2024,Carbon Label
5-Nov,Side Vegetables,1,Asian,Fall 2024,Carbon Label
5-Nov,Burrito Breakfast,83,Breakfast,Fall 2024,Carbon Label
5-Nov,Small French Omelet,52,Breakfast,Fall 2024,Carbon Label
5-Nov,Egg Cheese Bacon Breakfast Sandw,37,Breakfast,Fall 2024,Carbon Label
5-Nov,Egg Cheese Sausage Breakfast San,33,Breakfast,Fall 2024,Carbon Label
5-Nov,Grand Slam Breakfast,15,Breakfast,Fall 2024,Carbon Label
5-Nov,Add Bacon,29,Breakfast,Fall 2024,Carbon Label
5-Nov,Two Eggs,18,Breakfast,Fall 2024,Carbon Label
5-Nov,Pancake Single,5,Breakfast,Fall 2024,Carbon Label
5-Nov,2 Slices Toast,3,Breakfast,Fall 2024,Carbon Label
5-Nov,Toast,1,Breakfast,Fall 2024,Carbon Label
5-Nov,Create Your Pasta Bowl MEAT,103,Italian,Fall 2024,Carbon Label
5-Nov,Pizza with Toppings,38,Italian,Fall 2024,Carbon Label
5-Nov,Create Your Pasta Bowl VEG,20,Italian,Fall 2024,Carbon Label
5-Nov,Pizza Cheese,20,Italian,Fall 2024,Carbon Label
5-Nov,Add Extra Meat,6,Italian,Fall 2024,Carbon Label
5-Nov,Side Bread Pasta Station,1,Italian,Fall 2024,Carbon Label
5-Nov,Burrito Bowl BYO,109,Mexican,Fall 2024,Carbon Label
5-Nov,Single Taco,4,Mexican,Fall 2024,Carbon Label
5-Nov,Add Extra Toppings Una Mano,6,Mexican,Fall 2024,Carbon Label
5-Nov,Side Guacamole,1,Mexican,Fall 2024,Carbon Label
5-Nov,Side Salsa,1,Mexican,Fall 2024,Carbon Label
5-Nov,Salad by the Pound,55,Salad Bar,Fall 2024,Carbon Label
5-Nov,Add Extra Protein $2.99,2,Salad Bar,Fall 2024,Carbon Label
5-Nov,Soup 12 oz,37,Soup,Fall 2024,Carbon Label
5-Nov,8 oz Soup,30,Soup,Fall 2024,Carbon Label
5-Nov,Side Potato Tots,22,Grab N Go,Fall 2024,Carbon Label
6-Nov,Quesadilla Deluxe Trillium,130,Grill,Fall 2024,Carbon Label
6-Nov,Grilled Hamburger,104,Grill,Fall 2024,Carbon Label
6-Nov,Fried Chicken Tenders,94,Grill,Fall 2024,Carbon Label
6-Nov,Burrito Una Mano Trillium BYO,59,Grill,Fall 2024,Carbon Label
6-Nov,French Fries,148,Grill,Fall 2024,Carbon Label
6-Nov,Grilled Chicken Breast Sandwich,16,Grill,Fall 2024,Carbon Label
6-Nov,Sweet Potato Fries,37,Grill,Fall 2024,Carbon Label
6-Nov,Trillium Grill Impossible Burger,9,Grill,Fall 2024,Carbon Label
6-Nov,Quesadilla Cheese,11,Grill,Fall 2024,Carbon Label
6-Nov,Seared Salmon Burger,6,Grill,Fall 2024,Carbon Label
6-Nov,ADD Chicken Breast,8,Grill,Fall 2024,Carbon Label
6-Nov,ADD Beef Patty $2.99,7,Grill,Fall 2024,Carbon Label
6-Nov,Black Bean Burger,2,Grill,Fall 2024,Carbon Label
6-Nov,Add Sausage 2 Patty,6,Grill,Fall 2024,Carbon Label
